日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-07-09,15:20-15:30,551.3219047619049,551.3219047619049,0.0,27.0,0.0,275.0556547619049,0.8169,10710.0,10680.0
2025-07-09,15:30-15:40,604.9768674456781,604.9768674456781,66.66666666666667,0.0,0.0,176.80590077901155,0.8402,10680.0,10740.0
2025-07-09,15:40-15:50,564.6697353397393,564.6697353397393,66.66666666666667,0.0,0.0,72.80433533973928,0.8565,10740.0,10800.0
2025-07-09,15:50-16:00,581.1423809523817,581.1423809523817,0.0,-0.0,0.0,97.56321428571499,0.8875,10800.0,10800.0
2025-07-09,16:00-16:10,656.4181333333394,656.4181333333394,0.0,-0.0,0.0,164.6110666666728,0.9413,10800.0,10800.0
2025-07-09,16:10-16:20,711.8685678085184,711.8685678085184,0.0,-0.0,0.0,135.07998447518503,0.9811,10800.0,10800.0
2025-07-09,16:20-16:30,834.663988095238,834.663988095238,0.0,-0.0,0.0,129.62773809523787,0.9846,10800.0,10800.0
2025-07-09,16:30-16:40,878.0898920346926,878.0898920346926,0.0,-0.0,0.0,163.57240870135922,0.9681,10800.0,10800.0
2025-07-09,16:40-16:50,925.1811386262532,925.1811386262532,0.0,-0.0,0.0,187.3169886262532,0.9977,10800.0,10800.0
2025-07-09,16:50-17:00,905.2744496016542,905.2744496016542,0.0,-0.0,0.0,102.69694960165418,1.0493,10800.0,10800.0
2025-07-09,17:00-17:10,992.0153071428576,992.0153071428576,0.0,-0.0,0.0,186.3842071428577,1.0403,10800.0,10800.0
2025-07-09,17:10-17:20,958.1202213079744,958.1202213079744,0.0,-0.0,0.0,116.3831713079743,1.0552,10800.0,10800.0
2025-07-09,17:20-17:30,979.8788903557925,979.8788903557925,0.0,27.0,0.0,47.978473689125735,1.1073,10800.0,10770.0
2025-07-09,17:30-17:40,1080.7123111564915,1080.7123111564915,10.27649448982427,0.0,0.0,4.547473508864641e-13,1.1332,10770.0,10779.248845040842
2025-07-09,17:40-17:50,920.0814761904765,920.0814761904765,0.0,40.01847380952404,0.0,3.410605131648481e-13,1.2146,10779.248845040842,10734.78387414137
2025-07-09,17:50-18:00,796.955892857143,796.955892857143,37.14922619047583,0.0,0.0,4.547473508864641e-13,1.3469,10734.78387414137,10768.218177712799
2025-07-09,18:00-18:10,788.372494038423,788.372494038423,0.0,38.10412262824284,7.958078640513122e-13,0.0,1.4205,10768.218177712799,10725.880263681418
2025-07-09,18:10-18:20,942.8536322854673,942.8536322854673,31.140848952133332,0.0,0.0,5.684341886080801e-13,1.4034,10725.880263681418,10753.907027738338
2025-07-09,18:20-18:30,954.589642857143,954.589642857143,51.21441362406888,0.0,0.0,6.754812566407395,1.3398,10753.907027738338,10800.0
2025-07-09,18:30-18:40,1001.0242238691397,1001.0242238691397,0.0,-0.0,0.0,89.12444053580646,1.3335,10800.0,10800.0
2025-07-09,18:40-18:50,963.7303285153947,963.7303285153947,0.0,-0.0,0.0,16.892045182061338,1.4923,10800.0,10800.0
2025-07-09,18:50-19:00,231.48738095238173,231.48738095238173,0.0,725.6226190476191,0.0,7.958078640513122e-13,1.6839,10800.0,9993.752645502645
2025-07-09,19:00-19:10,358.44451666666595,358.44451666666595,0.0,571.2357500000007,-0.0,0.0,1.6616,9993.752645502645,9359.046256613756
2025-07-09,19:10-19:20,372.0301761904767,372.0301761904767,0.0,591.276257142856,5.684341886080801e-13,0.0,1.6704,9359.046256613756,8702.072637566138
2025-07-09,19:20-19:30,283.289956446173,283.289956446173,0.0,736.2067102204933,3.410605131648481e-13,0.0,1.7416,8702.072637566138,7884.06518176559
2025-07-09,19:30-19:40,189.45661927715975,189.45661927715975,0.0,787.0597307228403,0.0,1.1368683772161603e-13,1.6679,7884.06518176559,7009.554369851323
2025-07-09,19:40-19:50,283.1588761794779,283.1588761794779,0.0,678.0999404871884,3.410605131648481e-13,0.0,1.6345,7009.554369851323,6256.109991532225
2025-07-09,19:50-20:00,408.0489948506514,408.0489948506514,0.0,586.2443384826823,0.0,3.410605131648481e-13,1.6897,6256.109991532225,5604.727393218133
2025-07-09,20:00-20:10,353.4186917026204,353.4186917026204,0.0,618.5548916307132,0.0,2.2737367544323206e-13,1.6853,5604.727393218133,4917.444180295119
2025-07-09,20:10-20:20,275.7057781444975,275.7057781444975,0.0,690.7619385221691,1.1368683772161603e-13,0.0,1.6441,4917.444180295119,4149.930915270486
2025-07-09,20:20-20:30,956.6185425901033,956.6185425901033,0.0,37.031457409896575,1.1368683772161603e-13,0.0,1.6536,4149.930915270486,4108.784851481712
2025-07-09,20:30-20:40,289.6494529890552,289.6494529890552,0.0,701.4538803442781,1.1368683772161603e-13,0.0,1.7241,4108.784851481712,3329.391651099181
2025-07-09,20:40-20:50,1088.697053097085,1088.697053097085,99.33766976375156,0.0,0.0,1.1368683772161603e-13,1.5048,3329.391651099181,3418.7955538865576
2025-07-09,20:50-21:00,1096.704488071154,1096.704488071154,100.84615473782074,0.0,-0.0,0.0,1.1153,3418.7955538865576,3509.5570931505963
2025-07-09,21:00-21:10,1102.4645271423276,1102.4645271423276,117.74476047566117,0.0,2.2737367544323206e-13,0.0,1.0549,3509.5570931505963,3615.5273775786914
2025-07-09,21:10-21:20,1067.596864448404,1067.596864448404,82.67048111507039,0.0,0.0,2.2737367544323206e-13,1.1092,3615.5273775786914,3689.9308105822547
2025-07-09,21:20-21:30,1042.8083333333334,1042.8083333333334,40.3750000000001,0.0,1.1368683772161603e-13,0.0,1.1397,3689.9308105822547,3726.268310582255
2025-07-09,21:30-21:40,1110.0792075373117,1110.0792075373117,116.39240753731175,0.0,-0.0,0.0,1.1782,3726.268310582255,3831.0214773658354
2025-07-09,21:40-21:50,1025.7949940877754,1025.7949940877754,151.30506075444222,0.0,1.1368683772161603e-13,0.0,0.9224,3831.0214773658354,3967.1960320448334
2025-07-09,21:50-22:00,1606.7900000000004,1606.7900000000004,833.3333333333333,0.0,0.0,32.91833333333386,0.5369,3967.1960320448334,4717.196032044833
2025-07-09,22:00-22:10,935.4481613285554,935.4481613285554,151.47019466188894,0.0,2.2737367544323206e-13,0.0,0.5327,4717.196032044833,4853.519207240533
2025-07-09,22:10-22:20,374.0437337623171,374.0437337623171,0.0,507.1672865164801,0.0,49.076020278797046,0.6046,4853.519207240533,4290.0
2025-07-09,22:20-22:30,916.3357084943717,916.3357084943717,100.0,0.0,0.0,16.350708494371702,0.5614,4290.0,4380.0
2025-07-09,22:30-22:40,925.3947457206712,925.3947457206712,0.0,-0.0,0.0,158.34996238733788,0.5208,4380.0,4380.0
2025-07-09,22:40-22:50,897.3928333333332,897.3928333333332,0.0,27.0,0.0,176.67303333333325,0.5396,4380.0,4350.0
2025-07-09,22:50-23:00,899.762096805219,899.762096805219,0.0,-0.0,0.0,150.75543013855236,0.5828,4350.0,4350.0
