problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,40095,0,1,1,14,14,1,5508.300646,393.450046143,23681.5032384,117,114,1,0,29,0.0002557,seven_point_per_channel
3,40096,0,1,1,13,13,1,5377.864098,413.681853692,23034.3204977,118,116,0,0,26,0.0002304,seven_point_per_channel
3,40097,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.000177,seven_point_per_channel
3,40098,0,1,1,10,10,1,4536.174405,453.6174405,18695.8720448,125,122,0,0,20,0.0001769,seven_point_per_channel
3,40099,0,1,1,11,11,1,5080.997505,461.908864091,21389.9875326,125,123,0,0,22,0.0002007,seven_point_per_channel
3,40100,0,1,1,12,12,1,4639.341587,386.611798917,19256.707941,122,118,0,0,24,0.0002085,seven_point_per_channel
4,40001,0,1,1,15,15,1,12088.302124,805.886808267,47181.5106422,433,406,2,2,30,0.000461,convex_mesh_per_channel
4,40002,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004127,convex_mesh_per_channel
4,40003,0,1,1,11,11,1,11362.360826,1032.94189327,42091.8041313,486,453,2,1,22,0.0003747,convex_mesh_per_channel
4,40004,0,1,1,11,11,1,11363.360826,1033.03280236,42091.8041313,486,454,2,1,22,0.000374,convex_mesh_per_channel
4,40005,0,1,1,16,16,1,12822.488061,801.405503813,51387.4403286,415,384,2,5,28,0.0004494,upper_bound_16
4,40006,0,1,1,16,16,1,12821.488061,801.343003813,51387.4403286,415,383,2,5,28,0.0004464,upper_bound_16
4,40007,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.0004552,convex_mesh_per_channel
4,40008,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.000339,convex_mesh_per_channel
4,40009,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004115,convex_mesh_per_channel
4,40010,0,1,1,13,13,1,13312.95374,1024.07336462,52544.7687202,460,427,4,3,26,0.0004095,convex_mesh_per_channel
4,40011,0,1,1,11,11,1,11363.360826,1033.03280236,42091.8041313,486,454,2,1,22,0.0003757,convex_mesh_per_channel
4,40012,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003328,convex_mesh_per_channel
4,40013,0,1,1,11,11,1,11363.360826,1033.03280236,42091.8041313,486,454,2,1,22,0.0003909,convex_mesh_per_channel
4,40014,0,1,1,16,16,1,12824.488061,801.530503813,51387.4403286,415,386,2,5,28,0.0004463,upper_bound_16
4,40015,0,1,1,11,11,1,11364.360826,1033.12371145,42091.8041313,486,455,2,1,22,0.0003705,convex_mesh_per_channel
4,40016,0,1,1,15,15,1,12086.302124,805.753474933,47181.5106422,433,404,2,2,30,0.0004446,convex_mesh_per_channel
4,40017,0,1,1,15,15,1,12088.302124,805.886808267,47181.5106422,433,406,2,2,30,0.0004493,convex_mesh_per_channel
4,40018,0,1,1,11,11,1,11364.360826,1033.12371145,42091.8041313,486,455,2,1,22,0.0003673,convex_mesh_per_channel
4,40019,0,1,1,14,14,1,12719.739202,908.552800143,50578.6960176,425,391,6,4,28,0.0004204,convex_mesh_per_channel
4,40020,0,1,1,15,15,1,12088.302124,805.886808267,47181.5106422,433,406,2,2,30,0.000443,convex_mesh_per_channel
4,40021,0,1,1,13,13,1,13311.95374,1023.99644154,52544.7687202,460,426,4,3,26,0.0004063,convex_mesh_per_channel
4,40022,0,1,1,13,13,1,13312.95374,1024.07336462,52544.7687202,460,427,4,3,26,0.0004116,convex_mesh_per_channel
4,40023,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003342,convex_mesh_per_channel
4,40024,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003347,convex_mesh_per_channel
4,40025,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004123,convex_mesh_per_channel
4,40026,0,1,1,15,15,1,12088.302124,805.886808267,47181.5106422,433,406,2,2,30,0.0004473,convex_mesh_per_channel
4,40027,0,1,1,14,14,1,12719.739202,908.552800143,50578.6960176,425,391,6,4,28,0.0004212,convex_mesh_per_channel
4,40028,0,1,1,14,14,1,12719.739202,908.552800143,50578.6960176,425,391,6,4,28,0.0004173,convex_mesh_per_channel
4,40029,0,1,1,14,14,1,12717.739202,908.409943,50578.6960176,425,389,6,4,28,0.0004172,convex_mesh_per_channel
4,40030,0,1,1,14,14,1,12718.739202,908.481371571,50578.6960176,425,390,6,4,28,0.000516,convex_mesh_per_channel
4,40031,0,1,1,12,12,1,12068.295039,1005.69125325,45921.4752075,475,449,0,4,20,0.0003656,convex_mesh_per_channel
4,40032,0,1,1,11,11,1,11363.360826,1033.03280236,42091.8041313,486,454,2,1,22,0.000385,convex_mesh_per_channel
4,40033,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.0003583,convex_mesh_per_channel
4,40034,0,1,1,12,12,1,12068.295039,1005.69125325,45921.4752075,475,449,0,4,20,0.0003633,convex_mesh_per_channel
4,40035,0,1,1,14,14,1,12719.739202,908.552800143,50578.6960176,425,391,6,4,28,0.0004268,convex_mesh_per_channel
4,40036,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003326,convex_mesh_per_channel
4,40037,0,1,1,15,15,1,12086.302124,805.753474933,47181.5106422,433,404,2,2,30,0.0004692,convex_mesh_per_channel
4,40038,0,1,1,15,15,1,12086.302124,805.753474933,47181.5106422,433,404,2,2,30,0.0004571,convex_mesh_per_channel
4,40039,0,1,1,16,16,1,12824.488061,801.530503813,51387.4403286,415,386,2,5,28,0.0004526,upper_bound_16
4,40040,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.0004469,convex_mesh_per_channel
4,40041,0,1,1,13,13,1,13310.95374,1023.91951846,52544.7687202,460,425,4,3,26,0.0004161,convex_mesh_per_channel
4,40042,0,1,1,15,15,1,12086.302124,805.753474933,47181.5106422,433,404,2,2,30,0.0004548,convex_mesh_per_channel
4,40043,0,1,1,14,14,1,12718.739202,908.481371571,50578.6960176,425,390,6,4,28,0.0004261,convex_mesh_per_channel
4,40044,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.000451,convex_mesh_per_channel
4,40045,0,1,1,16,16,1,12824.488061,801.530503813,51387.4403286,415,386,2,5,28,0.0004552,upper_bound_16
4,40046,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.0003544,convex_mesh_per_channel
4,40047,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003352,convex_mesh_per_channel
4,40048,0,1,1,14,14,1,12716.739202,908.338514429,50578.6960176,425,388,6,4,28,0.0004283,convex_mesh_per_channel
4,40049,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003324,convex_mesh_per_channel
4,40050,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.0004605,convex_mesh_per_channel
4,40051,0,1,1,16,16,1,12822.488061,801.405503813,51387.4403286,415,384,2,5,28,0.0004521,upper_bound_16
4,40052,0,1,1,12,12,1,12068.295039,1005.69125325,45921.4752075,475,449,0,4,20,0.0003535,convex_mesh_per_channel
4,40053,0,1,1,12,12,1,12066.295039,1005.52458658,45921.4752075,475,447,0,4,20,0.0003521,convex_mesh_per_channel
4,40054,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003372,convex_mesh_per_channel
4,40055,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.0003616,convex_mesh_per_channel
4,40056,0,1,1,16,16,1,12824.488061,801.530503813,51387.4403286,415,386,2,5,28,0.000455,upper_bound_16
4,40057,0,1,1,15,15,1,12086.302124,805.753474933,47181.5106422,433,404,2,2,30,0.0004692,convex_mesh_per_channel
4,40058,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003327,convex_mesh_per_channel
4,40059,0,1,1,16,16,1,12824.488061,801.530503813,51387.4403286,415,386,2,5,28,0.0004665,upper_bound_16
4,40060,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003357,convex_mesh_per_channel
4,40061,0,1,1,11,11,1,11363.360826,1033.03280236,42091.8041313,486,454,2,1,22,0.0003828,convex_mesh_per_channel
4,40062,0,1,1,14,14,1,12718.739202,908.481371571,50578.6960176,425,390,6,4,28,0.0004241,convex_mesh_per_channel
4,40063,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.0004546,convex_mesh_per_channel
