problem,seed,method,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,plans,exact_plans,local_plans,nonlocal_plans,max_route_gap_m,mean_route_gap_m,weighted_gap_ratio,max_relative_gap,skipped,runtime_s,certificate
3,510029,5,16,16,4205.809919,262.8631199375,18109.04959445,86,74,0,0,22,14,22,0,500.2900612328,112.2165544578,0.01803312756081,0.04464915744342,1,0.0053675,upper_bound_16
3,510030,0,16,16,3330.388579,208.1492861875,13771.94289822,84,70,2,0,0,0,0,0,0,0,0,0,0,0.0015834,upper_bound_16
3,510030,1,16,16,3430.366316,214.39789475,14296.83158019,83,70,2,0,0,0,0,0,0,0,0,0,0,0.0016821,upper_bound_16
3,510030,2,16,16,3524.597562,220.287347625,14807.98781567,82,70,1,0,0,0,0,0,0,0,0,0,0,0.0016181,upper_bound_16
3,510030,3,16,16,3286.994621,205.4371638125,13649.97311242,81,66,2,0,0,0,0,0,0,0,0,0,2,0.0015097,upper_bound_16
3,510030,4,16,16,3286.994621,205.4371638125,13649.97311242,81,66,2,0,21,14,21,0,1017.592095128,174.7942099617,0.03937207940425,0.1229250636637,2,0.0050494,upper_bound_16
3,510030,5,16,16,3734.039978,233.377498625,15820.19989016,83,69,2,1,22,14,22,0,758.7328067657,218.1854630588,0.03651395485855,0.08878621557994,1,0.0056719,upper_bound_16
3,510031,0,15,15,3860.662982,257.3775321333,15983.31491036,98,90,3,0,0,0,0,0,0,0,0,0,0,0.0008545,seven_point_per_channel
3,510031,1,15,15,4136.475832,275.7650554667,17402.37916864,97,90,2,0,0,0,0,0,0,0,0,0,0,0.0008263,seven_point_per_channel
3,510031,2,15,15,4618.048496,307.8698997333,19850.24248513,96,90,1,0,0,0,0,0,0,0,0,0,0,0.0008062,seven_point_per_channel
3,510031,3,15,15,3860.662982,257.3775321333,15983.31491036,98,90,3,0,0,0,0,0,0,0,0,0,0,0.0008271,seven_point_per_channel
3,510031,4,15,15,3860.662982,257.3775321333,15983.31491036,98,90,3,0,22,21,22,0,449.8193454348,20.4463338834,0.004635541891789,0.05778010326058,0,0.0053122,seven_point_per_channel
3,510031,5,15,15,3828.265594,255.2177062667,15831.32797154,99,89,1,0,22,20,22,0,1173.186746797,87.16466349843,0.01563439480582,0.1068682837171,0,0.0059438,seven_point_per_channel
3,510032,0,16,16,4100.858577,256.3036610625,17529.29290342,88,75,0,1,0,0,0,0,0,0,0,0,0,0.0015124,upper_bound_16
3,510032,1,16,16,4380.011251,273.7507031875,18925.05625824,88,75,0,1,0,0,0,0,0,0,0,0,0,0.0014608,upper_bound_16
3,510032,2,16,16,4654.616449,290.9135280625,20248.08223507,90,75,0,1,0,0,0,0,0,0,0,0,0,0.0014324,upper_bound_16
3,510032,3,16,16,4100.858577,256.3036610625,17529.29290342,88,75,0,1,0,0,0,0,0,0,0,0,0,0.0014471,upper_bound_16
3,510032,4,16,16,3589.858259,224.3661411875,15029.29131831,85,76,1,1,22,18,22,0,787.5837476588,91.10638364249,0.02004538889628,0.09987082311966,1,0.0046545,upper_bound_16
3,510032,5,16,16,3597.922961,224.8701850625,15654.61482946,66,57,0,1,20,12,20,0,619.245341311,93.15548241626,0.0129890081885,0.06107747137571,3,0.0051887,upper_bound_16
3,510033,0,15,15,3969.748315,264.6498876667,16458.74156694,102,93,0,0,0,0,0,0,0,0,0,0,0,0.0006679,seven_point_per_channel
3,510033,1,15,15,4214.896874,280.9931249333,17734.48437738,100,93,0,0,0,0,0,0,0,0,0,0,0,0.0006365,seven_point_per_channel
3,510033,2,15,15,4543.960424,302.9306949333,19339.80213791,101,93,1,1,0,0,0,0,0,0,0,0,0,0.0006471,seven_point_per_channel
3,510033,3,15,15,3969.748315,264.6498876667,16458.74156694,102,93,0,0,0,0,0,0,0,0,0,0,0,0.0006528,seven_point_per_channel
3,510033,4,15,15,3969.748315,264.6498876667,16458.74156694,102,93,0,0,22,22,22,0,0,0,0,0,0,0.0034101,seven_point_per_channel
3,510033,5,15,15,4247.329799,283.1553199333,17836.64899405,102,92,1,0,22,22,22,0,0,0,0,0,0,0.0033846,seven_point_per_channel
3,510034,0,15,15,3656.210059,243.7473372667,15571.05028786,79,72,0,0,0,0,0,0,0,0,0,0,0,0.0018503,seven_point_per_channel
3,510034,1,15,15,3961.663966,264.1109310667,17083.31983667,79,72,1,0,0,0,0,0,0,0,0,0,0,0.0018073,seven_point_per_channel
3,510034,2,15,15,4209.033093,280.6022062,18360.16547425,78,72,0,0,0,0,0,0,0,0,0,0,0,0.0017989,seven_point_per_channel
3,510034,3,15,15,3656.210059,243.7473372667,15571.05028786,79,72,0,0,0,0,0,0,0,0,0,0,0,0.0018256,seven_point_per_channel
3,510034,4,15,15,3656.210059,243.7473372667,15571.05028786,79,72,0,0,22,13,22,0,835.6022744565,210.3247638889,0.04843222135175,0.1044326989794,0,0.0058948,seven_point_per_channel
3,510034,5,15,15,3473.017003,231.5344668667,14640.08501961,79,72,1,0,22,14,22,0,753.3258750765,113.5004636999,0.01784751660754,0.061560450517,0,0.0066775,seven_point_per_channel
3,510035,0,16,16,4185.058621,261.5661638125,17900.29310567,89,80,0,0,0,0,0,0,0,0,0,0,0,0.0008778,upper_bound_16
3,510035,1,16,16,4591.230341,286.9518963125,19906.15173029,90,80,0,0,0,0,0,0,0,0,0,0,0,0.000868,upper_bound_16
3,510035,2,16,16,5161.844757,322.6152973125,22709.22380845,92,80,0,0,0,0,0,0,0,0,0,0,0,0.0008602,upper_bound_16
3,510035,3,16,16,4185.058621,261.5661638125,17900.29310567,89,80,0,0,0,0,0,0,0,0,0,0,1,0.0008324,upper_bound_16
3,510035,4,16,16,4185.058621,261.5661638125,17900.29310567,89,80,0,0,22,21,22,0,784.1801430806,35.64455195821,0.00713184019132,0.09706655311594,1,0.0060198,upper_bound_16
3,510035,5,16,16,4278.717419,267.4198386875,18013.58709669,101,91,0,0,23,23,23,0,0,0,0,0,0,0.0062724,upper_bound_16
3,510036,0,14,14,4398.67685,314.1912035714,18583.38424998,103,94,1,1,0,0,0,0,0,0,0,0,0,0.0008164,seven_point_per_channel
3,510036,1,14,14,4682.63842,334.4741728571,20028.19211314,102,94,1,0,0,0,0,0,0,0,0,0,0,0.0007734,seven_point_per_channel
3,510036,2,14,14,4961.778591,354.4127565,21463.89295794,101,94,0,0,0,0,0,0,0,0,0,0,0,0.0007555,seven_point_per_channel
3,510036,3,14,14,4398.67685,314.1912035714,18583.38424998,103,94,1,1,0,0,0,0,0,0,0,0,0,0.0007717,seven_point_per_channel
3,510036,4,14,14,4398.67685,314.1912035714,18583.38424998,103,94,1,1,21,19,21,0,976.2978702096,57.97886876008,0.01495510283972,0.1233080869882,0,0.0035162,seven_point_per_channel
3,510036,5,14,14,4017.087534,286.9348238571,17095.43767731,89,83,0,0,21,19,21,0,777.9380312049,71.66176416076,0.0128221817558,0.08285851493162,0,0.0059996,seven_point_per_channel
3,510037,0,12,12,3730.297624,310.8581353333,15361.48813321,100,95,1,0,0,0,0,0,0,0,0,0,0,0.0005917,seven_point_per_channel
3,510037,1,12,12,4030.132128,335.844344,16860.66063858,100,95,1,0,0,0,0,0,0,0,0,0,0,0.0005948,seven_point_per_channel
3,510037,2,12,12,4238.485767,353.20714725,17942.42884747,99,95,0,0,0,0,0,0,0,0,0,0,0,0.0005634,seven_point_per_channel
3,510037,3,12,12,3730.297624,310.8581353333,15361.48813321,100,95,1,0,0,0,0,0,0,0,0,0,0,0.0005714,seven_point_per_channel
3,510037,4,12,12,3730.297624,310.8581353333,15361.48813321,100,95,1,0,19,19,19,0,0,0,0,0,0,0.0041197,seven_point_per_channel
3,510037,5,12,12,3670.159525,305.8466270833,15085.79763199,99,95,1,0,19,19,19,0,0,0,0,0,0,0.0052642,seven_point_per_channel
3,510038,0,15,15,3494.070485,232.9380323333,14215.35245529,97,88,1,0,0,0,0,0,0,0,0,0,0,0.0007783,seven_point_per_channel
3,510038,1,15,15,3728.043446,248.5362297333,15420.21722954,95,88,2,0,0,0,0,0,0,0,0,0,0,0.0006982,seven_point_per_channel
3,510038,2,15,15,3928.339445,261.8892963333,16396.69723565,96,88,2,0,0,0,0,0,0,0,0,0,0,0.0006927,seven_point_per_channel
3,510038,3,15,15,3494.070485,232.9380323333,14215.35245529,97,88,1,0,0,0,0,0,0,0,0,0,0,0.0007127,seven_point_per_channel
3,510038,4,15,15,3494.070485,232.9380323333,14215.35245529,97,88,1,0,22,21,22,0,1.000000338536e-06,4.545456084253e-08,9.524663689328e-12,1.433542156265e-10,0,0.0033846,seven_point_per_channel
3,510038,5,15,15,3317.802635,221.1868423333,13274.01319295,99,93,0,0,22,22,22,0,0,0,0,0,0,0.0049056,seven_point_per_channel
3,510039,0,10,10,3651.247595,365.1247595,14521.23797541,117,106,2,1,0,0,0,0,0,0,0,0,0,0.0004537,seven_point_per_channel
3,510039,1,10,10,3809.706647,380.9706647,15303.53324467,118,106,1,1,0,0,0,0,0,0,0,0,0,0.0004366,seven_point_per_channel
3,510039,2,10,10,3908.548361,390.8548361,15847.74181022,116,106,1,1,0,0,0,0,0,0,0,0,0,0.0004098,seven_point_per_channel
3,510039,3,10,10,3651.247595,365.1247595,14521.23797541,117,106,2,1,0,0,0,0,0,0,0,0,0,0.0004269,seven_point_per_channel
3,510039,4,10,10,3651.247595,365.1247595,14521.23797541,117,106,2,1,17,17,17,0,0,0,0,0,0,0.0013878,seven_point_per_channel
3,510039,5,10,10,3428.740009,342.8740009,13513.70004416,114,106,0,0,17,17,17,0,0,0,0,0,0,0.0014288,seven_point_per_channel
3,510040,0,11,11,3424.898581,311.3544164545,13599.49290802,109,105,0,0,0,0,0,0,0,0,0,0,0,0.0004548,seven_point_per_channel
3,510040,1,11,11,3581.28603,325.5714572727,14381.4301557,109,105,0,0,0,0,0,0,0,0,0,0,0,0.0004478,seven_point_per_channel
3,510040,2,11,11,3747.886399,340.7169453636,15214.43200166,109,105,0,0,0,0,0,0,0,0,0,0,0,0.0004395,seven_point_per_channel
3,510040,3,11,11,3424.898581,311.3544164545,13599.49290802,109,105,0,0,0,0,0,0,0,0,0,0,0,0.0004309,seven_point_per_channel
3,510040,4,11,11,3424.898581,311.3544164545,13599.49290802,109,105,0,0,18,18,18,0,0,0,0,0,0,0.0016025,seven_point_per_channel
3,510040,5,11,11,3168.814782,288.0740710909,12539.07390757,102,96,0,0,18,17,18,0,586.2034174667,32.56685652593,0.006037673558464,0.06157679695537,0,0.0033185,seven_point_per_channel
3,510041,0,16,16,4115.163576,257.1977235,17520.81788478,89,80,2,0,0,0,0,0,0,0,0,0,0,0.0014398,upper_bound_16
3,510041,1,16,16,4297.449333,268.5905833125,18512.24666949,87,80,0,0,0,0,0,0,0,0,0,0,0,0.0014057,upper_bound_16
3,510041,2,16,16,4611.431735,288.2144834375,20082.15868484,87,80,0,0,0,0,0,0,0,0,0,0,0,0.0015025,upper_bound_16
3,510041,3,16,16,4115.163576,257.1977235,17520.81788478,89,80,2,0,0,0,0,0,0,0,0,0,0,0.0014376,upper_bound_16
3,510041,4,16,16,4115.163576,257.1977235,17520.81788478,89,80,2,0,23,17,23,0,676.2028961441,77.0299024339,0.0171332376111,0.08376190115271,0,0.0048411,upper_bound_16
3,510041,5,16,16,3646.213197,227.8883248125,15216.06598178,88,80,1,0,23,17,23,0,640.8624176938,110.3879578735,0.01928802727498,0.06176414278878,0,0.0044494,upper_bound_16
3,510042,0,11,11,3366.146712,306.0133374545,13415.73355792,106,98,0,0,0,0,0,0,0,0,0,0,0,0.0005857,seven_point_per_channel
3,510042,1,11,11,3467.551802,315.231982,13922.75901402,106,98,0,0,0,0,0,0,0,0,0,0,0,0.0006048,seven_point_per_channel
3,510042,2,11,11,3588.098306,326.1907550909,14525.49153099,106,98,0,0,0,0,0,0,0,0,0,0,0,0.0005698,seven_point_per_channel
3,510042,3,11,11,3366.146712,306.0133374545,13415.73355792,106,98,0,0,0,0,0,0,0,0,0,0,0,0.0005713,seven_point_per_channel
3,510042,4,11,11,3366.146712,306.0133374545,13415.73355792,106,98,0,0,18,17,18,0,640.7893937124,35.5994107618,0.007634601811276,0.08186497671708,0,0.002992,seven_point_per_channel
3,510042,5,11,11,3024.110094,274.9190994545,11875.55047272,100,94,0,0,18,15,18,0,692.3929553193,87.14736028913,0.01615848578636,0.07646236580977,0,0.0032278,seven_point_per_channel
3,510043,0,11,11,3268.011223,297.0919293636,13100.05612312,100,93,0,0,0,0,0,0,0,0,0,0,0,0.0008481,seven_point_per_channel
3,510043,1,11,11,3443.733851,313.0667137273,14003.669257,99,93,0,0,0,0,0,0,0,0,0,0,0,0.0007933,seven_point_per_channel
3,510043,2,11,11,3610.018268,328.1834789091,14835.0913492,99,93,0,0,0,0,0,0,0,0,0,0,0,0.000802,seven_point_per_channel
3,510043,3,11,11,3268.011223,297.0919293636,13100.05612312,100,93,0,0,0,0,0,0,0,0,0,0,0,0.0007994,seven_point_per_channel
3,510043,4,11,11,3268.011223,297.0919293636,13100.05612312,100,93,0,0,18,16,18,0,713.405021822,75.18963296453,0.01646615739227,0.09145342430231,0,0.0042136,seven_point_per_channel
3,510043,5,11,11,3396.270856,308.751896,13871.35428664,95,92,0,0,18,16,18,0,577.9189501128,62.66546903262,0.0119050524273,0.06391883526385,0,0.0041616,seven_point_per_channel
3,510044,0,10,10,3724.97072,372.497072,14929.85359796,116,109,0,0,0,0,0,0,0,0,0,0,0,0.0003715,seven_point_per_channel
3,510044,1,10,10,3986.343554,398.6343554,16236.71777746,116,109,0,0,0,0,0,0,0,0,0,0,0,0.0003443,seven_point_per_channel
3,510044,2,10,10,4176.226625,417.6226625,17146.13312655,117,109,1,0,0,0,0,0,0,0,0,0,0,0.0003476,seven_point_per_channel
3,510044,3,10,10,3724.97072,372.497072,14929.85359796,116,109,0,0,0,0,0,0,0,0,0,0,0,0.0003384,seven_point_per_channel
3,510044,4,10,10,3724.97072,372.497072,14929.85359796,116,109,0,0,17,17,17,0,0,0,0,0,0,0.000544,seven_point_per_channel
3,510044,5,10,10,3393.250161,339.3250161,13116.25079784,121,115,0,0,17,17,17,0,0,0,0,0,0,0.0006201,seven_point_per_channel
3,510045,0,15,15,3964.317865,264.2878576667,16471.58932402,100,95,0,0,0,0,0,0,0,0,0,0,0,0.0006206,seven_point_per_channel
3,510045,1,15,15,4377.839993,291.8559995333,18539.19997706,100,95,0,0,0,0,0,0,0,0,0,0,0,0.000623,seven_point_per_channel
3,510045,2,15,15,4639.763035,309.3175356667,19873.81517602,99,95,0,0,0,0,0,0,0,0,0,0,0,0.0006174,seven_point_per_channel
3,510045,3,15,15,3964.317865,264.2878576667,16471.58932402,100,95,0,0,0,0,0,0,0,0,0,0,0,0.0005963,seven_point_per_channel
3,510045,4,15,15,3964.317865,264.2878576667,16471.58932402,100,95,0,0,22,22,22,0,0,0,0,0,0,0.0020748,seven_point_per_channel
3,510045,5,15,15,4006.948075,267.1298716667,16419.74037891,109,103,0,0,22,22,22,0,0,0,0,0,0,0.0014131,seven_point_per_channel
3,510046,0,14,14,3744.213094,267.4437924286,15611.06546258,93,87,0,0,0,0,0,0,0,0,0,0,0,0.001098,seven_point_per_channel
3,510046,1,14,14,4003.739694,285.9814067143,16908.69847506,93,87,0,0,0,0,0,0,0,0,0,0,0,0.0010746,seven_point_per_channel
3,510046,2,14,14,4295.187407,306.7991005,18315.93702873,95,87,0,0,0,0,0,0,0,0,0,0,0,0.0010885,seven_point_per_channel
3,510046,3,14,14,3744.213094,267.4437924286,15611.06546258,93,87,0,0,0,0,0,0,0,0,0,0,0,0.0010643,seven_point_per_channel
3,510046,4,14,14,3744.213094,267.4437924286,15611.06546258,93,87,0,0,21,17,21,0,661.6970759054,70.92644276913,0.01563731825114,0.08002074274845,0,0.0045337,seven_point_per_channel
3,510046,5,14,14,3709.143905,264.9388503571,15555.71951869,89,83,0,0,21,16,21,0,634.3503662824,127.3433680645,0.02192309539123,0.06916361286515,0,0.0048039,seven_point_per_channel
3,510047,0,12,12,3850.536663,320.87805525,15627.68331785,112,105,0,0,0,0,0,0,0,0,0,0,0,0.0005542,seven_point_per_channel
3,510047,1,12,12,4076.585896,339.7154913333,16782.92949093,111,105,0,0,0,0,0,0,0,0,0,0,0,0.0005357,seven_point_per_channel
3,510047,2,12,12,4340.233498,361.6861248333,18036.16750452,113,105,1,0,0,0,0,0,0,0,0,0,0,0.0005838,seven_point_per_channel
3,510047,3,12,12,3850.536663,320.87805525,15627.68331785,112,105,0,0,0,0,0,0,0,0,0,0,0,0.0005389,seven_point_per_channel
3,510047,4,12,12,3850.536663,320.87805525,15627.68331785,112,105,0,0,19,19,19,0,0,0,0,0,0,0.0030967,seven_point_per_channel
3,510047,5,12,12,4042.612222,336.8843518333,16838.06110591,104,89,2,2,19,16,19,0,1185.359961657,127.7209783083,0.02025537461959,0.1093835958932,0,0.0057141,seven_point_per_channel
3,510048,0,13,13,3527.49992,271.3461476923,14277.49959411,102,97,0,0,0,0,0,0,0,0,0,0,0,0.0006491,seven_point_per_channel
3,510048,1,13,13,3733.545947,287.1958420769,15332.72973292,101,97,0,0,0,0,0,0,0,0,0,0,0,0.0006439,seven_point_per_channel
3,510048,2,13,13,3916.942305,301.3032542308,16249.71152476,101,97,0,0,0,0,0,0,0,0,0,0,0,0.0006158,seven_point_per_channel
3,510048,3,13,13,3527.49992,271.3461476923,14277.49959411,102,97,0,0,0,0,0,0,0,0,0,0,0,0.0006225,seven_point_per_channel
3,510048,4,13,13,3527.49992,271.3461476923,14277.49959411,102,97,0,0,20,20,20,0,0,0,0,0,0,0.0043455,seven_point_per_channel
3,510048,5,13,13,3457.265195,265.9434765385,14251.32598093,91,87,0,0,20,16,20,0,494.482025974,90.29436115548,0.01580919731362,0.05148422226703,0,0.0061812,seven_point_per_channel
3,510049,0,15,15,4515.427871,301.0285247333,19237.13936349,100,93,0,0,0,0,0,0,0,0,0,0,0,0.0006245,seven_point_per_channel
3,510049,1,15,15,4971.944615,331.4629743333,21479.72308607,101,93,1,0,0,0,0,0,0,0,0,0,0,0.000615,seven_point_per_channel
3,510049,2,15,15,5222.087155,348.1391436667,22770.43577475,100,93,0,0,0,0,0,0,0,0,0,0,0,0.0005997,seven_point_per_channel
3,510049,3,15,15,4515.427871,301.0285247333,19237.13936349,100,93,0,0,0,0,0,0,0,0,0,0,0,0.0006006,seven_point_per_channel
3,510049,4,15,15,4515.427871,301.0285247333,19237.13936349,100,93,0,0,22,22,22,0,0,0,0,0,0,0.0019277,seven_point_per_channel
3,510049,5,15,15,4504.042772,300.2695181333,19065.21386673,104,96,0,0,22,22,22,0,0,0,0,0,0,0.002182,seven_point_per_channel
3,510050,0,10,10,3469.632557,346.9632557,13423.16278831,123,120,0,0,0,0,0,0,0,0,0,0,0,0.0003428,seven_point_per_channel
3,510050,1,10,10,3797.372184,379.7372184,15061.86091996,123,120,0,0,0,0,0,0,0,0,0,0,0,0.0003348,seven_point_per_channel
3,510050,2,10,10,4094.363755,409.4363755,16546.81878343,123,120,0,0,0,0,0,0,0,0,0,0,0,0.0003308,seven_point_per_channel
3,510050,3,10,10,3469.632557,346.9632557,13423.16278831,123,120,0,0,0,0,0,0,0,0,0,0,0,0.000358,seven_point_per_channel
3,510050,4,10,10,3469.632557,346.9632557,13423.16278831,123,120,0,0,17,17,17,0,0,0,0,0,0,0.0004459,seven_point_per_channel
3,510050,5,10,10,3406.452458,340.6452458,13472.26229759,111,107,0,0,17,17,17,0,0,0,0,0,0,0.0013832,seven_point_per_channel
3,510051,0,12,12,4000.553365,333.3794470833,16557.76681125,106,99,0,0,0,0,0,0,0,0,0,0,0,0.0005063,seven_point_per_channel
3,510051,1,12,12,4267.301255,355.6084379167,17916.50627938,105,99,0,0,0,0,0,0,0,0,0,0,0,0.0004901,seven_point_per_channel
3,510051,2,12,12,4520.811738,376.7343115,19184.0586932,105,99,0,0,0,0,0,0,0,0,0,0,0,0.0004771,seven_point_per_channel
3,510051,3,12,12,4000.553365,333.3794470833,16557.76681125,106,99,0,0,0,0,0,0,0,0,0,0,0,0.0004912,seven_point_per_channel
3,510051,4,12,12,4205.366245,350.4471870833,17286.83122122,116,105,1,1,19,19,19,0,0,0,0,0,0,0.0020647,seven_point_per_channel
3,510051,5,12,12,3920.033731,326.6694775833,16150.1686533,106,100,0,0,19,19,19,0,0,0,0,0,0,0.0023145,seven_point_per_channel
3,510052,0,11,11,2773.809759,252.1645235455,10719.04880203,97,90,0,0,0,0,0,0,0,0,0,0,0,0.0008465,seven_point_per_channel
3,510052,1,11,11,2839.748908,258.1589916364,11073.74454576,96,90,0,0,0,0,0,0,0,0,0,0,0,0.000829,seven_point_per_channel
3,510052,2,11,11,2978.008796,270.7280723636,11765.04398774,96,90,0,0,0,0,0,0,0,0,0,0,0,0.0008217,seven_point_per_channel
3,510052,3,11,11,2773.809759,252.1645235455,10719.04880203,97,90,0,0,0,0,0,0,0,0,0,0,0,0.0008053,seven_point_per_channel
3,510052,4,11,11,2773.809759,252.1645235455,10719.04880203,97,90,0,0,18,15,18,0,1095.689632897,125.3717649845,0.02732312611063,0.1360012164509,0,0.003665,seven_point_per_channel
3,510052,5,11,11,2839.04437,258.0949427273,11130.2218497,94,88,0,0,18,14,18,0,689.0370140506,118.5086423177,0.0222632693217,0.06815725299347,0,0.0042449,seven_point_per_channel
3,510053,0,15,15,4070.005821,271.3337214,16925.02912018,103,95,0,0,0,0,0,0,0,0,0,0,0,0.0007814,seven_point_per_channel
3,510053,1,15,15,4405.199866,293.6799910667,18600.9993281,103,95,0,0,0,0,0,0,0,0,0,0,0,0.0009374,seven_point_per_channel
3,510053,2,15,15,4700.269644,313.3513096,20076.3482263,103,95,0,0,0,0,0,0,0,0,0,0,0,0.0008071,seven_point_per_channel
3,510053,3,15,15,4070.005821,271.3337214,16925.02912018,103,95,0,0,0,0,0,0,0,0,0,0,0,0.000788,seven_point_per_channel
3,510053,4,15,15,3996.675537,266.4450358,16553.37767467,103,93,1,0,22,21,22,0,916.786178088,41.672099004,0.008883225095457,0.1141873586277,0,0.0044177,seven_point_per_channel
3,510053,5,15,15,4110.771441,274.0514294,17353.85720342,95,87,1,0,22,21,22,0,830.4732764829,37.74878529468,0.006898197721607,0.09077957436636,0,0.0062917,seven_point_per_channel
3,510054,0,12,12,3589.314732,299.109561,14711.5736562,99,92,0,0,0,0,0,0,0,0,0,0,0,0.0007304,seven_point_per_channel
3,510054,1,12,12,3847.875824,320.6563186667,15979.37912414,100,92,0,0,0,0,0,0,0,0,0,0,0,0.0007247,seven_point_per_channel
3,510054,2,12,12,4023.357291,335.27977425,16856.78648034,100,92,0,0,0,0,0,0,0,0,0,0,0,0.0007231,seven_point_per_channel
3,510054,3,12,12,3589.314732,299.109561,14711.5736562,99,92,0,0,0,0,0,0,0,0,0,0,0,0.0007621,seven_point_per_channel
3,510054,4,12,12,3589.314732,299.109561,14711.5736562,99,92,0,0,19,17,19,0,617.0928586643,53.01409713571,0.01201783422504,0.07668987903412,0,0.0041166,seven_point_per_channel
3,510054,5,12,12,3559.204147,296.6003455833,14531.02074528,100,93,0,0,19,17,19,0,350.3726135558,24.28936472158,0.004649629616133,0.040156743958,0,0.0040756,seven_point_per_channel
3,510055,0,14,14,3836.35062,274.0250442857,15656.75311199,107,100,0,0,0,0,0,0,0,0,0,0,0,0.0005487,seven_point_per_channel
3,510055,1,14,14,4134.76198,295.3401414286,17173.80991714,106,100,0,0,0,0,0,0,0,0,0,0,0,0.0005317,seven_point_per_channel
3,510055,2,14,14,4339.361596,309.9543997143,18221.80797951,105,100,0,0,0,0,0,0,0,0,0,0,0,0.000518,seven_point_per_channel
3,510055,3,14,14,3836.35062,274.0250442857,15656.75311199,107,100,0,0,0,0,0,0,0,0,0,0,0,0.0005284,seven_point_per_channel
3,510055,4,14,14,3836.35062,274.0250442857,15656.75311199,107,100,0,0,21,21,21,0,0,0,0,0,0,0.0013414,seven_point_per_channel
3,510055,5,14,14,3718.227596,265.5876854286,14946.13799579,111,104,0,0,21,21,21,0,0,0,0,0,0,0.001533,seven_point_per_channel
3,510056,0,16,16,3944.414881,246.5259300625,16612.07441152,91,78,3,0,0,0,0,0,0,0,0,0,0,0.001345,upper_bound_16
3,510056,1,16,16,4049.187644,253.07422775,17280.93824204,87,78,0,0,0,0,0,0,0,0,0,0,0,0.001298,upper_bound_16
3,510056,2,16,16,4254.308516,265.89428225,18266.54259389,88,78,1,0,0,0,0,0,0,0,0,0,0,0.0013062,upper_bound_16
3,510056,3,16,16,3930.409402,245.650587625,16662.04700655,87,74,3,0,0,0,0,0,0,0,0,0,1,0.0013631,upper_bound_16
3,510056,4,16,16,3930.409402,245.650587625,16662.04700655,87,74,3,0,22,17,22,0,889.9369213228,109.4583645975,0.02643928657525,0.1067457445217,1,0.0053952,upper_bound_16
3,510056,5,16,16,3657.755497,228.6097185625,15323.77747259,87,75,1,0,22,17,22,0,372.5213725921,58.98285421408,0.01021932893703,0.03726069399562,1,0.0055762,upper_bound_16
3,510057,0,12,12,4064.89397,338.7411641667,16529.46985347,118,109,0,0,0,0,0,0,0,0,0,0,0,0.0004255,seven_point_per_channel
3,510057,1,12,12,4310.108289,359.17569075,17740.5414428,118,109,1,0,0,0,0,0,0,0,0,0,0,0.0004256,seven_point_per_channel
3,510057,2,12,12,4515.021047,376.2517539167,18805.10524205,117,109,0,0,0,0,0,0,0,0,0,0,0,0.000405,seven_point_per_channel
3,510057,3,12,12,4064.89397,338.7411641667,16529.46985347,118,109,0,0,0,0,0,0,0,0,0,0,0,0.000402,seven_point_per_channel
3,510057,4,12,12,4064.89397,338.7411641667,16529.46985347,118,109,0,0,19,19,19,0,0,0,0,0,0,0.0007908,seven_point_per_channel
