date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,planned_energy,adjusted_energy,spill_energy,projection_count,projection_total_kwh,projection_max_kwh
2025-02-13,56806.99937114708,0.0,0.0,5.097967736844566e-11,56806.99937114713,1.3506085139169954e-11,83172.05611512031,83172.05611512031,7900.489991912213,0,0.0,0.0
2025-02-14,15615.054427810426,0.0,0.0,4.1987547660937706e-11,15615.054427810468,1.2931877790833823e-11,37449.10714984331,37449.10714984331,3685.536014250745,0,0.0,0.0
2025-02-15,16027.569005567904,0.0,0.0,4.313713652948081e-11,16027.569005567948,1.518785097687214e-11,37318.01151412083,37318.01151412083,3836.435676236956,0,0.0,0.0
2025-02-16,55325.84354371151,0.0,0.0,5.826055815560949e-11,55325.84354371157,1.4177103935253399e-11,80551.59141087765,80551.59141087765,955.5284840616666,0,0.0,0.0
2025-02-17,54489.07273038103,0.0,0.0,4.938557651712472e-11,54489.072730381085,1.2676082405960187e-11,80153.59709245416,80153.59709245416,4902.434751981966,0,0.0,0.0
2025-02-18,53589.60269496952,0.0,0.0,5.215381104761718e-11,53589.60269496958,1.4315659768726618e-11,79546.43518086546,79546.43518086546,3434.978470401228,0,0.0,0.0
2025-02-19,53196.242976568676,0.0,0.0,16.91452000005473,53213.15749656873,7.720000000016299,79205.76765460377,79205.76765460377,1881.9905944844736,0,0.0,0.0
2025-02-20,52920.584981080596,0.0,0.0,29.983483137654986,52950.56846421825,5.34417309289303,78532.01026068602,78532.01026068602,3554.9620808649383,0,0.0,0.0
2025-02-21,15246.029139970045,0.0,0.0,3.720914232285821e-11,15246.029139970084,1.429323326362919e-11,36170.68970065615,36170.68970065615,6809.510891459458,0,0.0,0.0
2025-02-22,15318.12841661429,0.0,0.0,9.988078333377663,15328.11649494767,4.971666666681955,36012.898842457595,36012.898842457595,4262.487616141621,0,0.0,0.0
2025-02-23,52051.9787421513,0.0,0.0,5.409982239967803e-11,52051.97874215136,1.5435208666758626e-11,77599.65379826908,77599.65379826908,1865.7759888701726,0,0.0,0.0
2025-02-24,51121.159108873224,0.0,0.0,5.563421900944832e-11,51121.15910887328,1.411848415955319e-11,76686.10101736369,76686.10101736369,4360.1521366159195,0,0.0,0.0
2025-02-25,50399.36752807987,0.0,0.0,3.1563910596332786e-11,50399.36752807991,8.419931418757187e-12,76660.67805319926,76660.67805319926,6855.440667483474,0,0.0,0.0
2025-02-26,50489.59203518311,0.0,0.0,6.716323674993418e-11,50489.592035183174,1.8458123918208003e-11,76374.95924735117,76374.95924735117,3286.7387254989717,0,0.0,0.0
2025-02-27,48331.8104486199,0.0,0.0,3.9302658905171484e-11,48331.810448619945,1.0221157253909041e-11,75098.79251527913,75098.79251527913,3752.390960775865,0,0.0,0.0
2025-02-28,14212.264060108082,0.0,0.0,3.364627332302916e-11,14212.264060108115,1.2448708730516955e-11,34846.6316315179,34846.6316315179,7868.5698534454805,0,0.0,0.0
2025-03-01,14400.022019241893,0.0,0.0,3.04087004465714e-11,14400.022019241922,9.586997862243152e-12,34718.31799705766,34718.31799705766,7585.216925329886,0,0.0,0.0
2025-03-02,48783.66481338785,0.0,0.0,16950.751670156864,65734.41648354472,3385.859503972503,74081.28956497143,74081.28956497143,1031.7683664017072,0,0.0,0.0
2025-03-03,49194.923139375845,0.0,0.0,12098.41022414034,61293.33336351619,2456.7725977708324,74737.23572248543,74737.23572248543,579.7048913944724,0,0.0,0.0
2025-03-04,50392.510280307026,0.0,0.0,4.8742780478505664e-11,50392.51028030707,1.3283596445035073e-11,76269.15339200708,76269.15339200708,3052.054907503095,0,0.0,0.0
2025-03-05,50084.75730584988,0.0,0.0,4.2042831438493526e-11,50084.757305849926,1.1214140727133781e-11,77191.01647055769,77191.01647055769,7289.2823399755025,0,0.0,0.0
2025-03-06,49971.42977523687,0.0,0.0,18.423262500047095,49989.85303773693,11.075000000012281,76794.9075560817,76794.9075560817,7193.166691871486,0,0.0,0.0
2025-03-07,14021.084310761562,0.0,0.0,3.482186272663057e-11,14021.084310761596,1.1617373729677638e-11,34292.46101526864,34292.46101526864,10140.861276428317,0,0.0,0.0
2025-03-08,13524.383144839941,0.0,0.0,2.452207326086864e-11,13524.383144839967,8.881784197001252e-12,32707.37798099711,32707.37798099711,10052.40408510707,0,0.0,0.0
2025-03-09,47306.090213068426,0.0,0.0,4.692491462066073e-11,47306.09021306848,1.3784529073745944e-11,74279.02767813686,74279.02767813686,6696.317712958238,0,0.0,0.0
2025-03-10,47807.12653248824,0.0,0.0,9.359114061524564e-11,47807.12653248833,2.433520052136373e-11,72739.0196181529,72739.0196181529,356.11446431417426,0,0.0,0.0
2025-03-11,46554.57607114648,0.0,0.0,7.67970407267171e-11,46554.576071146555,2.049027614248189e-11,72614.21021177464,72614.21021177464,4599.544204850224,0,0.0,0.0
2025-03-12,45503.905376339535,0.0,0.0,5.162384231205408e-11,45503.90537633958,1.3393286479868038e-11,71641.11547629125,71641.11547629125,5380.258545788918,0,0.0,0.0
2025-03-13,45582.02289964065,0.0,0.0,5224.471668309797,50806.494567950445,1118.1760419577417,70851.71286476875,70851.71286476875,144.8821323953177,0,0.0,0.0
2025-03-14,12547.036299783915,0.0,0.0,2.0929832089677803e-11,12547.036299783937,7.275957614183426e-12,31264.94012861629,31264.94012861629,11870.983095815729,0,0.0,0.0
2025-03-15,13181.495318535059,0.0,0.0,92.4778202227545,13273.973138757812,38.135183597010645,32024.676968100688,32024.676968100688,7329.628025722945,0,0.0,0.0
2025-03-16,44962.08959680115,0.0,0.0,8.081100000067954,44970.170696801215,1.640000000018448,70899.37284043344,70899.37284043344,3543.6611809275473,0,0.0,0.0
2025-03-17,43867.93739578682,0.0,0.0,3.8968209548073675e-11,43867.93739578687,9.417355784080428e-12,70813.88817789282,70813.88817789282,9434.011239233885,0,0.0,0.0
2025-03-18,43212.122987672046,0.0,0.0,5.3644439113043063e-11,43212.1229876721,1.4344081478157023e-11,69032.93701424505,69032.93701424505,3819.7438283089014,0,0.0,0.0
2025-03-19,43082.175017685724,0.0,0.0,4.536456543746681e-11,43082.175017685775,1.1873169114551274e-11,69756.58702771776,69756.58702771776,6090.356359390561,0,0.0,0.0
2025-03-20,43770.557478581184,0.0,0.0,5.1727866434703175e-11,43770.557478581235,1.4271250847741612e-11,69222.20122623187,69222.20122623187,3245.6519015261724,0,0.0,0.0
2025-03-21,12541.32332078621,0.0,0.0,2.2256848808410723e-11,12541.323320786232,9.666933920016163e-12,31391.311882565875,31391.311882565875,15520.923537800558,0,0.0,0.0
2025-03-22,13076.604308454711,0.0,0.0,2.3219996592160896e-11,13076.604308454731,8.810729923425242e-12,31839.082357852094,31839.082357852094,12586.219506681948,0,0.0,0.0
2025-03-23,41474.39899064896,0.0,0.0,3.938569648198609e-11,41474.398990649,1.3244516594568267e-11,67373.26450952174,67373.26450952174,4631.816619449719,0,0.0,0.0
2025-03-24,41315.823712964644,0.0,0.0,4.906605965970811e-11,41315.82371296469,1.3926637620897964e-11,66691.8849912638,66691.8849912638,4613.103929056222,0,0.0,0.0
2025-03-25,41184.5921399229,0.0,0.0,5.2580446663341724e-11,41184.59213992295,1.5788259588589426e-11,66280.63855788801,66280.63855788801,1215.2296103516064,0,0.0,0.0
