problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,140090,6,0,4,14,14,1,9399.661663,671.4044045,37048.3083064,293,260,65,3,31,0.0112715,convex_mesh_per_channel
4,140091,6,0,4,16,16,1,5693.311998,355.831999875,23136.5599916,165,140,7,3,47,0.0190439,upper_bound_16
4,140092,6,0,4,12,12,1,8122.055902,676.837991833,32165.2795266,274,241,6,1,37,0.0150312,convex_mesh_per_channel
4,140093,6,0,4,14,14,1,9054.290057,646.735004071,34341.4502744,317,279,84,5,35,0.0122096,convex_mesh_per_channel
4,140094,6,0,4,14,14,1,7384.015212,527.429658,27710.076067,298,273,3,0,37,0.009887,convex_mesh_per_channel
4,140095,6,0,4,15,15,1,9809.521825,653.968121667,38877.6090649,257,224,150,4,31,0.0135406,convex_mesh_per_channel
4,140096,6,0,4,11,11,1,9700.038471,881.821679182,37010.1923521,359,328,40,3,22,0.0067446,convex_mesh_per_channel
4,140097,6,0,4,14,14,1,10982.647966,784.474854714,43238.2395799,272,245,220,4,27,0.0108883,convex_mesh_per_channel
4,140098,6,0,4,10,10,1,10677.410374,1067.7410374,40127.0518935,330,295,219,4,20,0.0074722,convex_mesh_per_channel
4,140099,6,0,4,12,12,1,9642.773329,803.564444083,37903.8665414,272,243,133,4,24,0.0138326,convex_mesh_per_channel
4,140100,6,0,4,11,11,1,7788.537992,708.048908364,30142.6899628,287,261,3,0,28,0.0128475,convex_mesh_per_channel
