problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,110096,6,1,1,13,13,1,4709.671867,362.282451308,19618.3593394,121,116,0,0,29,0.000426,seven_point_per_channel
3,110097,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003337,seven_point_per_channel
3,110098,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003349,seven_point_per_channel
3,110099,6,1,1,12,12,1,4737.197532,394.766461,19500.9876573,128,119,6,0,30,0.0004231,seven_point_per_channel
3,110100,6,1,1,14,14,1,4766.470242,340.462160143,19932.3512173,119,115,0,0,30,0.0004454,seven_point_per_channel
4,110001,6,1,1,12,12,1,9599.494313,799.957859417,36737.4715629,369,344,1,3,22,0.0062454,convex_mesh_per_channel
4,110002,6,1,1,16,16,1,10629.949309,664.371831812,41729.7465534,371,337,4,6,30,0.0061605,upper_bound_16
4,110003,6,1,1,10,10,1,9179.117803,917.9117803,33680.5890032,403,378,0,2,18,0.0050049,convex_mesh_per_channel
4,110004,6,1,1,15,15,1,10420.886182,694.725745467,40539.4309135,377,344,3,3,29,0.005632,convex_mesh_per_channel
4,110005,6,1,1,14,14,1,11196.787799,799.770557071,44913.9390166,360,323,7,4,27,0.0063583,convex_mesh_per_channel
