problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,120053,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0067518,convex_mesh_per_channel
4,120054,6,2,2,11,11,1,9348.843034,849.894821273,35139.2151808,381,343,6,2,25,0.0066545,convex_mesh_per_channel
4,120055,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.0074726,convex_mesh_per_channel
4,120056,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.0134147,convex_mesh_per_channel
4,120057,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.0075834,convex_mesh_per_channel
4,120058,6,2,2,16,16,1,8420.646671,526.290416938,34798.2333719,233,204,4,0,36,0.0120339,upper_bound_16
4,120059,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0066627,convex_mesh_per_channel
4,120060,6,2,2,16,16,1,8418.646671,526.165416938,34798.2333719,233,202,4,0,36,0.0119908,upper_bound_16
4,120061,6,2,2,11,11,1,9350.843034,850.076639455,35139.2151808,381,345,6,2,25,0.0066003,convex_mesh_per_channel
4,120062,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.0073947,convex_mesh_per_channel
4,120063,6,2,2,15,15,1,9077.887895,605.192526333,37874.4395079,230,194,28,1,34,0.0127316,convex_mesh_per_channel
4,120064,6,2,2,13,13,1,9847.294943,757.484226385,38866.4745993,294,266,91,1,27,0.0094964,convex_mesh_per_channel
4,120065,6,2,2,13,13,1,9847.294943,757.484226385,38866.4745993,294,266,91,1,27,0.0098743,convex_mesh_per_channel
4,120066,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.0129018,convex_mesh_per_channel
4,120067,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0064992,convex_mesh_per_channel
4,120068,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.0071999,convex_mesh_per_channel
4,120069,6,2,2,11,11,1,9346.843034,849.713003091,35139.2151808,381,341,6,2,25,0.0064742,convex_mesh_per_channel
4,120070,6,2,2,10,10,1,9016.253122,901.6253122,34386.2656313,352,320,3,1,22,0.0064696,convex_mesh_per_channel
4,120071,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.0075311,convex_mesh_per_channel
4,120072,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0065503,convex_mesh_per_channel
