endpoint,kind,date,original_bill,alternative_bill_same_trajectory,bill_increase,no_return_shadow_policy_bill
free,q2,2025-10-04,20463.775736222695,20463.775736222695,0.0,20463.775736222695
free,q2,2025-10-05,43032.99926355149,43032.99926355149,0.0,43032.99926355149
free,q2,2025-10-06,41245.89156046528,41245.89156046528,0.0,41245.89156046528
free,q2,2025-10-07,42611.17212049832,42611.17212049832,0.0,42611.17212049832
free,q2,2025-10-08,39260.60055739114,39260.60055739114,0.0,39260.60055739114
free,q2,2025-10-09,38556.75538795735,38556.75538795735,0.0,38556.75538795735
free,q2,2025-10-10,16405.69442233165,16405.69442233165,0.0,16405.69442233165
free,q2,2025-10-11,18041.219345859005,18041.219345859005,0.0,18041.219345859005
free,q2,2025-10-12,39782.03816418571,39782.03816418571,0.0,39782.03816418571
free,q2,2025-10-13,40790.311982532396,40790.311982532396,0.0,40790.311982532396
free,q2,2025-10-14,41297.10115633752,41297.10115633752,0.0,41297.10115633752
free,q2,2025-10-15,41009.908671395635,41009.908671395635,0.0,41009.908671395635
free,q2,2025-10-16,45583.64995124943,45583.64995124943,0.0,45583.64995124943
free,q2,2025-10-17,17392.08501061036,17392.08501061036,0.0,17392.08501061036
free,q2,2025-10-18,18444.331537468483,18444.331537468483,0.0,18444.331537468483
free,q2,2025-10-19,46548.51453695506,46548.51453695506,0.0,46548.51453695506
free,q2,2025-10-20,45518.9465902395,45518.9465902395,0.0,45518.9465902395
free,q2,2025-10-21,44688.506479214,44688.506479214,0.0,44688.506479214
free,q2,2025-10-22,47255.96542905454,47255.96542905454,0.0,47255.96542905454
free,q2,2025-10-23,43875.94993695592,43875.94993695592,0.0,43875.94993695592
free,q2,2025-10-24,17077.431620432923,17077.431620432923,0.0,17077.431620432923
free,q2,2025-10-25,19318.383181447916,19318.383181447916,0.0,19318.383181447916
free,q2,2025-10-26,46673.24025627036,46673.24025627036,0.0,46673.24025627036
free,q2,2025-10-27,45709.34855078223,45709.34855078223,0.0,45709.34855078223
free,q2,2025-10-28,44681.481129039516,44681.481129039516,0.0,44681.481129039516
free,q2,2025-10-29,47720.32838003003,47720.32838003003,0.0,47720.32838003003
free,q2,2025-10-30,44267.39619452297,44267.39619452297,0.0,44267.39619452297
free,q2,2025-10-31,18164.98293875973,18164.98293875973,0.0,18164.98293875973
free,q2,2025-11-01,19107.49324268996,19107.49324268996,0.0,19107.49324268996
free,q2,2025-11-02,46776.87171145528,46776.87171145528,0.0,46776.87171145528
free,q2,2025-11-03,47243.26697256086,47243.26697256086,0.0,47243.26697256086
free,q2,2025-11-04,47691.53172725714,47691.53172725714,0.0,47691.53172725714
free,q2,2025-11-05,48885.36787776004,48885.36787776004,0.0,48885.36787776004
free,q2,2025-11-06,51152.191531016986,51152.191531016986,0.0,51152.191531016986
free,q2,2025-11-07,19363.267602783664,19363.267602783664,0.0,19363.267602783664
free,q2,2025-11-08,19361.08950766547,19361.08950766547,0.0,19361.08950766547
free,q2,2025-11-09,49867.6789027951,49867.6789027951,0.0,49867.6789027951
free,q2,2025-11-10,50076.428108120956,50076.428108120956,0.0,50076.428108120956
free,q2,2025-11-11,49334.87785856376,49334.87785856376,0.0,49334.87785856376
free,q2,2025-11-12,49666.070155030124,49666.070155030124,0.0,49666.070155030124
free,q2,2025-11-13,51007.91356759455,51007.91356759455,0.0,51007.91356759455
free,q2,2025-11-14,19039.887664954185,19039.887664954185,0.0,19039.887664954185
free,q2,2025-11-15,19152.746079746736,19152.746079746736,0.0,19152.746079746736
free,q2,2025-11-16,50631.02722628882,50631.02722628882,0.0,50631.02722628882
free,q2,2025-11-17,52613.44906876382,52613.44906876382,0.0,52613.44906876382
free,q2,2025-11-18,51929.88380898919,51929.88380898919,0.0,51929.88380898919
free,q2,2025-11-19,50773.41883707992,50773.41883707992,0.0,50773.41883707992
free,q2,2025-11-20,52102.21125254771,52102.21125254771,0.0,52102.21125254771
free,q2,2025-11-21,20115.84149597658,20115.84149597658,0.0,20115.84149597658
free,q2,2025-11-22,19913.46129379153,19913.46129379153,0.0,19913.46129379153
free,q2,2025-11-23,52818.67864726047,52818.67864726047,0.0,52818.67864726047
free,q2,2025-11-24,51749.0994643522,51749.0994643522,0.0,51749.0994643522
free,q2,2025-11-25,53322.251774253375,53322.251774253375,0.0,53322.251774253375
free,q2,2025-11-26,53265.92820958222,53265.92820958222,0.0,53265.92820958222
free,q2,2025-11-27,52933.93615530907,52933.93615530907,0.0,52933.93615530907
free,q2,2025-11-28,19883.857935995726,19883.857935995726,0.0,19883.857935995726
free,q2,2025-11-29,21720.61413096165,21720.61413096165,0.0,21720.61413096165
free,q2,2025-11-30,54661.2739358912,54661.2739358912,0.0,54661.2739358912
free,q2,2025-12-01,74904.25051757025,74904.25051757025,0.0,74904.25051757025
free,q2,2025-12-02,84619.56881078574,84619.56881078574,0.0,84619.56881078574
free,q2,2025-12-03,71342.91732228859,71342.91732228859,0.0,71342.91732228859
free,q2,2025-12-04,70645.75990985389,70645.75990985389,0.0,70645.75990985389
free,q2,2025-12-05,29154.5515350473,29154.5515350473,0.0,29154.5515350473
free,q2,2025-12-06,31642.671170843525,31642.671170843525,0.0,31642.671170843525
free,q2,2025-12-07,68279.07922595089,68279.07922595089,0.0,68279.07922595089
free,q2,2025-12-08,65468.43083375339,65468.43083375339,0.0,65468.43083375339
free,q2,2025-12-09,65290.81589157863,65290.81589157863,0.0,65290.81589157863
free,q2,2025-12-10,62342.60418130377,62342.60418130377,0.0,62342.60418130377
free,q2,2025-12-11,62974.88190006722,62974.88190006722,0.0,62974.88190006722
free,q2,2025-12-12,28713.89215456994,28713.89215456994,0.0,28713.89215456994
free,q2,2025-12-13,29934.800954175902,29934.800954175902,0.0,29934.800954175902
free,q2,2025-12-14,65477.28483487156,65477.28483487156,0.0,65477.28483487156
free,q2,2025-12-15,62457.61004571118,62457.61004571118,0.0,62457.61004571118
free,q2,2025-12-16,65315.69941657209,65315.69941657209,0.0,65315.69941657209
free,q2,2025-12-17,66081.92414421184,66081.92414421184,0.0,66081.92414421184
free,q2,2025-12-18,64321.377512462765,64321.377512462765,0.0,64321.377512462765
free,q2,2025-12-19,27233.042616718027,27233.042616718027,0.0,27233.042616718027
free,q2,2025-12-20,27370.619386450297,27370.619386450297,0.0,27370.619386450297
free,q2,2025-12-21,65624.74936722562,65624.74936722562,0.0,65624.74936722562
free,q2,2025-12-22,64567.741111597425,64567.741111597425,0.0,64567.741111597425
free,q2,2025-12-23,62857.995043551826,62857.995043551826,0.0,62857.995043551826
free,q2,2025-12-24,62134.465579468626,62134.465579468626,0.0,62134.465579468626
free,q2,2025-12-25,63535.9225053287,63535.9225053287,0.0,63535.9225053287
free,q2,2025-12-26,29419.46446708725,29419.46446708725,0.0,29419.46446708725
free,q2,2025-12-27,28758.22504852577,28758.22504852577,0.0,28758.22504852577
free,q2,2025-12-28,63190.2481877974,63190.2481877974,0.0,63190.2481877974
free,q2,2025-12-29,62675.54820193285,62675.54820193285,0.0,62675.54820193285
free,q2,2025-12-30,64729.28930682723,64729.28930682723,0.0,64729.28930682723
free,q2,2025-12-31,61037.74085507849,61037.74085507849,0.0,61037.74085507849
free,q3,2025-02-01,25061.315363129674,28114.8669607686,3053.5515976389233,26588.091161949134
free,q3,2025-02-02,56495.873248289776,61200.35857248226,4704.485324192492,58848.11591038601
free,q3,2025-02-03,56960.26660804189,61876.14503283353,4915.878424791626,59418.20582043771
free,q3,2025-02-04,59582.60426851739,65094.57870048619,5511.974431968808,62338.59148450178
free,q3,2025-02-05,55603.63605770032,57800.7466596495,2197.1106019491795,56702.191358674914
free,q3,2025-02-06,57654.05122056157,63538.981890827126,5884.930670265567,60596.51655569435
free,q3,2025-02-07,22871.05320393016,25847.670522015334,2976.6173180851715,24359.36186297275
free,q3,2025-02-08,19873.440848164704,19884.726890127276,11.286041962570266,19879.08386914599
free,q3,2025-02-09,55363.63556396292,57026.46870971286,1662.8331457499423,56195.05213683789
free,q3,2025-02-10,52009.803301689695,55964.06600190801,3954.2627002183176,53986.93465179885
free,q3,2025-02-11,52428.21839275008,55388.77616693738,2960.557774187297,53908.49727984373
free,q3,2025-02-12,51545.361681042166,54057.9907494723,2512.629068430143,52801.676215257234
free,q3,2025-02-13,49700.93043904001,52802.88121792714,3101.950778887136,51251.90582848357
free,q3,2025-02-14,19676.151243743123,19812.224611559537,136.07336781641612,19744.18792765133
free,q3,2025-02-15,19643.138072344067,20172.61159086319,529.473518519123,19907.87483160363
free,q3,2025-02-16,52827.69962066136,57534.67319790183,4706.973577240464,55181.186409281596
free,q3,2025-02-17,50723.97035064979,56728.04642935934,6004.076078709554,53726.00839000457
free,q3,2025-02-18,48787.14184939653,48788.78390376427,1.6420543677351978,48787.96287658041
free,q3,2025-02-19,49470.13823559152,49527.39538810577,57.257152514255495,49498.76681184865
free,q3,2025-02-20,48450.46698809857,50869.29825288836,2418.831264789795,49659.882620493474
free,q3,2025-02-21,18187.908816999236,18258.008528765797,70.09971176655891,18222.958672882516
free,q3,2025-02-22,19269.678005565773,19443.299494532228,173.6214889664566,19356.488750049
free,q3,2025-02-23,48360.87115831193,50616.46745334678,2255.5962950348453,49488.66930582935
free,q3,2025-02-24,46997.46483165723,47832.048104334586,834.5832726773626,47414.7564679959
free,q3,2025-02-25,47001.27150807952,52255.20280463703,5253.931296557519,49628.23715635827
free,q3,2025-02-26,46561.51402211211,46660.343713547205,98.829691435097,46610.92886782966
free,q3,2025-02-27,44437.06555062451,44450.38209053151,13.316539906993967,44443.723820578016
free,q3,2025-02-28,17538.13559908332,17789.698302479188,251.56270339586524,17663.916950781255
free,q3,2025-03-01,20665.073505930974,21882.93142990626,1217.8579239752878,21274.002467918617
free,q3,2025-03-02,50494.01787718423,52821.51407971738,2327.496202533148,51657.76597845081
free,q3,2025-03-03,50100.80055531296,52349.93681284135,2249.1362575283897,51225.368684077155
free,q3,2025-03-04,47423.706622814796,47717.531503432256,293.82488061746005,47570.61906312352
free,q3,2025-03-05,49032.9080693119,54615.7185294168,5582.810460104898,51824.313299364345
free,q3,2025-03-06,44520.33547921425,46125.97731415257,1605.641834938317,45323.156396683415
free,q3,2025-03-07,16994.26853509996,17747.930489314353,753.6619542143942,17371.099512207154
free,q3,2025-03-08,18563.4355351028,18563.4355351028,1.1368683772161603e-13,18563.4355351028
free,q3,2025-03-09,44378.2688547265,47207.84838207105,2829.579527344553,45793.058618398776
free,q3,2025-03-10,45399.714240201734,45456.79630942918,57.08206922744432,45428.255274815456
free,q3,2025-03-11,43035.179756483965,43038.551557169994,3.3718006860308947,43036.86565682698
free,q3,2025-03-12,43639.97432485917,45613.63152230649,1973.6571974473127,44626.80292358283
free,q3,2025-03-13,44690.13377020809,45881.72274442509,1191.588974217006,45285.928257316584
free,q3,2025-03-14,16353.50234718422,16353.575250382042,0.0729031978227681,16353.538798783131
free,q3,2025-03-15,18149.75991502477,18154.451843461597,4.6919284368304375,18152.105879243183
free,q3,2025-03-16,44314.276993692416,45208.65588912946,894.3788954370411,44761.46644141094
free,q3,2025-03-17,40094.97639351686,42168.74788803998,2073.7714945231187,41131.86214077842
free,q3,2025-03-18,44005.567892364445,49692.18396971644,5686.616077351993,46848.87593104044
free,q3,2025-03-19,41034.480096148065,41034.480096148065,0.0,41034.480096148065
free,q3,2025-03-20,41031.60181094053,42801.818325940025,1770.2165149994896,41916.710068440276
free,q3,2025-03-21,15458.749725268528,15623.969691303693,165.21996603516493,15541.35970828611
free,q3,2025-03-22,18660.57994071426,18665.72221844004,5.142277725783401,18663.15107957715
free,q3,2025-03-23,42431.540278755594,47107.7217655104,4676.181486754815,44769.631022133
free,q3,2025-03-24,40195.94844517171,41961.10384346661,1765.155398294906,41078.526144319156
free,q3,2025-03-25,43387.33813214231,47688.619127535305,4301.280995393006,45537.9786298388
free,q3,2025-03-26,39697.4552481705,42770.97446852207,3073.5192203515653,41234.21485834629
free,q3,2025-03-27,37796.60755395042,39736.50133537322,1939.8937814227897,38766.55444466182
free,q3,2025-03-28,15782.505606435761,15964.298093222762,181.7924867870021,15873.401849829263
free,q3,2025-03-29,17168.963826151157,17173.29536608482,4.331539933667386,17171.12959611799
free,q3,2025-03-30,39103.210394178765,43767.46686348783,4664.25646930907,41435.3386288333
free,q3,2025-03-31,37210.338996167964,37580.86320782988,370.524211661921,37395.601101998924
free,q3,2025-04-01,41359.11006429662,41592.61673979579,233.50667549917074,41475.863402046205
free,q3,2025-04-02,41459.40295478355,42865.11257724056,1405.709622457008,42162.25776601205
free,q3,2025-04-03,38814.24176720009,42187.41637847734,3373.1746112772507,40500.829072838715
free,q3,2025-04-04,14269.6415445582,14270.372576102902,0.7310315447019775,14270.007060330552
free,q3,2025-04-05,17126.329951145715,17129.428708616677,3.0987574709609476,17127.879329881194
free,q3,2025-04-06,38038.748067936605,40129.01446129628,2090.2663933596796,39083.881264616444
free,q3,2025-04-07,35788.87675779763,36304.41515413621,515.5383963385812,36046.645955966924
free,q3,2025-04-08,39259.70174473477,43710.51904502556,4450.817300290795,41485.11039488017
free,q3,2025-04-09,40306.17004149628,42799.90404952041,2493.734008024124,41553.03704550835
free,q3,2025-04-10,35045.09357572114,36184.52480676088,1139.4312310397356,35614.80919124102
free,q3,2025-04-11,13493.856395935156,13493.856395935156,0.0,13493.856395935156
free,q3,2025-04-12,16878.40233863119,17420.934115882977,542.5317772517888,17149.668227257087
free,q3,2025-04-13,36802.84618062223,39345.22776850969,2542.381587887461,38074.03697456596
free,q3,2025-04-14,37068.61280189386,41948.19997139764,4879.587169503779,39508.40638664576
free,q3,2025-04-15,34661.31735872866,35522.910742742104,861.5933840134503,35092.11405073538
free,q3,2025-04-16,37378.01405597477,38289.92457981825,911.910523843485,37833.96931789651
free,q3,2025-04-17,32848.41305112316,33658.68376321606,810.2707120929038,33253.54840716961
free,q3,2025-04-18,13545.575526261431,13660.203235547931,114.62770928649924,13602.889380904682
free,q3,2025-04-19,15793.26283351441,15799.570567066381,6.307733551967544,15796.416700290396
free,q3,2025-04-20,36031.59172739896,37210.8857330338,1179.2940056348375,36621.238730216384
free,q3,2025-04-21,34084.69683093898,36325.685592088455,2240.9887611494764,35205.191211513724
free,q3,2025-04-22,34614.42960917074,34925.40437328171,310.9747641109704,34769.916991226215
free,q3,2025-04-23,34310.94482764081,34332.92361266004,21.97878501922496,34321.934220150426
free,q3,2025-04-24,31405.042191507793,32404.672382526707,999.630191018915,31904.85728701725
free,q3,2025-04-25,12726.032986404862,13062.419702973752,336.38671656889255,12894.226344689307
free,q3,2025-04-26,15930.293849437337,15930.363752804695,0.06990336735645997,15930.328801121015
free,q3,2025-04-27,34269.81299415782,35093.48974977454,823.676755616721,34681.65137196618
free,q3,2025-04-28,38303.70249887326,40165.6426860939,1861.940187220648,39234.67259248358
free,q3,2025-04-29,34491.4104383044,36037.1648879131,1545.754449608703,35264.28766310876
free,q3,2025-04-30,32699.62176176525,33341.36552458825,641.743762822992,33020.49364317675
free,q3,2025-05-01,38539.32861336629,39537.52290518169,998.1942918153997,39038.42575927399
free,q3,2025-05-02,21183.60238223025,21187.931900596155,4.329518365904107,21185.767141413202
free,q3,2025-05-03,22489.103604895157,22489.103604895157,0.0,22489.103604895157
free,q3,2025-05-04,40617.988713031664,44500.9666405507,3882.9779275190317,42559.47767679118
free,q3,2025-05-05,41357.325717063686,43746.74695224021,2389.42123517653,42552.036334651944
free,q3,2025-05-06,40562.72101292981,41207.345964103966,644.624951174161,40885.03348851689
free,q3,2025-05-07,41894.48741120642,41909.699915790676,15.212504584255953,41902.09366349855
free,q3,2025-05-08,37869.949518661786,40999.764394961014,3129.814876299225,39434.8569568114
free,q3,2025-05-09,15959.651729214198,15970.048286426781,10.396557212584185,15964.850007820489
free,q3,2025-05-10,18149.43796374457,18149.43796374457,0.0,18149.43796374457
free,q3,2025-05-11,37806.17133197275,38456.66516096361,650.4938289908612,38131.41824646818
free,q3,2025-05-12,36819.95287232807,37310.29210740821,490.33923508014567,37065.12248986814
free,q3,2025-05-13,39489.54255318859,43545.93145445487,4056.3889012662767,41517.737003821734
free,q3,2025-05-14,39279.89281688178,43353.05675300909,4073.1639361273133,41316.47478494544
free,q3,2025-05-15,35801.33040921362,38316.57219752796,2515.241788314341,37058.951303370784
free,q3,2025-05-16,15528.220781760134,15698.962273086752,170.74149132662006,15613.591527423443
free,q3,2025-05-17,18618.901200384025,19093.74985919954,474.84865881550934,18856.325529791782
free,q3,2025-05-18,39721.345416168646,43795.88797177691,4074.542555608264,41758.61669397278
free,q3,2025-05-19,36083.832239598516,37428.253630273146,1344.4213906746322,36756.04293493583
free,q3,2025-05-20,36558.204535922225,36886.96153205971,328.75699613747946,36722.583033990966
free,q3,2025-05-21,36645.0675618987,36952.887887855264,307.82032595657586,36798.97772487698
free,q3,2025-05-22,34287.59813270711,36032.436758949814,1744.8386262427066,35160.01744582847
free,q3,2025-05-23,14904.44593463917,14904.44593463917,0.0,14904.44593463917
free,q3,2025-05-24,18278.64736060021,18542.00442549263,263.3570648924169,18410.32589304642
free,q3,2025-05-25,35392.42670790479,36752.23981582654,1359.8131079217465,36072.33326186567
free,q3,2025-05-26,38256.76595211301,38784.8057823182,528.0398302051861,38520.78586721561
free,q3,2025-05-27,35561.5995498589,36130.179471133655,568.5799212747487,35845.88951049629
free,q3,2025-05-28,37442.32457440193,39585.535262926234,2143.2106885243006,38513.929918664086
free,q3,2025-05-29,34760.024696506174,35553.864984964806,793.8402884586299,35156.94484073549
free,q3,2025-05-30,16010.832616913547,16037.242905172781,26.410288259235564,16024.037761043164
free,q3,2025-05-31,19436.549882789688,20406.034095717318,969.4842129276317,19921.291989253503
free,q3,2025-06-01,56679.98561787329,62238.00483115442,5558.019213281146,59458.995224513856
free,q3,2025-06-02,55556.50478626228,60665.43624175508,5108.9314554928005,58110.97051400868
free,q3,2025-06-03,51725.84263311494,52713.191858555496,987.3492254405418,52219.51724583521
free,q3,2025-06-04,51820.352490586134,59134.4715277388,7314.1190371526645,55477.412009162465
free,q3,2025-06-05,49607.51914227669,50602.6243005273,995.1051582506091,50105.071721402
free,q3,2025-06-06,27190.768141900182,28495.52572088509,1304.7575789849063,27843.14693139264
free,q3,2025-06-07,28343.896574841172,28641.94790404785,298.05132920667916,28492.922239444513
free,q3,2025-06-08,49398.536452811066,52933.814312290255,3535.277859479188,51166.17538255066
free,q3,2025-06-09,52867.05376425431,57493.75643197576,4626.702667721439,55180.405098115036
free,q3,2025-06-10,50653.16835924702,52546.6906258759,1893.5222666288823,51599.92949256145
free,q3,2025-06-11,55137.340723967376,56607.15546056624,1469.814736598875,55872.248092266804
free,q3,2025-06-12,49837.61452239523,51252.05281367269,1414.4382912774595,50544.833668033956
free,q3,2025-06-13,23009.32878670627,23449.49368828779,440.16490158151714,23229.41123749703
free,q3,2025-06-14,25726.96270153675,27082.450094735257,1355.4873931985053,26404.706398136004
free,q3,2025-06-15,49463.882683260854,50460.52042888092,996.6377456200701,49962.20155607088
free,q3,2025-06-16,51288.40041847995,51629.60324423634,341.2028257563918,51459.001831358146
free,q3,2025-06-17,53293.55960069179,53903.90402868259,610.3444279907906,53598.7318146872
free,q3,2025-06-18,52652.85556169532,55979.921001233975,3327.0654395386555,54316.38828146466
free,q3,2025-06-19,47448.13324661432,50901.11179408427,3452.978547469952,49174.622520349294
free,q3,2025-06-20,21364.29616154966,21821.646098643865,457.3499370942048,21592.97113009676
free,q3,2025-06-21,25206.740795950158,25618.852725748962,412.11192979880354,25412.79676084956
free,q3,2025-06-22,47208.50999831794,49368.76785329376,2160.2578549758177,48288.63892580585
free,q3,2025-06-23,47444.26887664773,48687.87084900451,1243.6019723567783,48066.069862826116
free,q3,2025-06-24,54935.058331242864,58336.20566328192,3401.1473320390573,56635.631997262404
free,q3,2025-06-25,49691.37190831717,51373.934663378495,1682.5627550613249,50532.65328584783
free,q3,2025-06-26,47595.29959398124,49095.76625838222,1500.4666644009753,48345.53292618173
free,q3,2025-06-27,21536.925336127268,23164.337343772888,1627.412007645616,22350.631339950076
free,q3,2025-06-28,22711.478366365962,22750.841241740796,39.36287537483768,22731.15980405338
free,q3,2025-06-29,48204.55907627353,48337.02437646786,132.46530019432834,48270.79172637069
free,q3,2025-06-30,50363.25157343286,51786.76490936827,1423.5133359354113,51075.00824140056
free,q3,2025-07-01,62038.23713397305,62038.23713397305,1.1368683772161603e-13,62038.23713397305
free,q3,2025-07-02,55784.40088622377,55784.40088622377,0.0,55784.40088622377
free,q3,2025-07-03,57792.17933333139,58376.09282328637,583.9134899549812,58084.13607830889
free,q3,2025-07-04,30987.324679028643,30987.324679028643,0.0,30987.324679028643
free,q3,2025-07-05,35645.74291507127,35645.74291507127,0.0,35645.74291507127
free,q3,2025-07-06,60130.9215885079,60382.606922337334,251.68533382944065,60256.76425542262
free,q3,2025-07-07,56917.37060942536,57066.824825041054,149.45421561570288,56992.097717233206
free,q3,2025-07-08,57782.07316922092,62125.04434657952,4342.971177358606,59953.55875790023
free,q3,2025-07-09,56403.54335266099,59282.76601488037,2879.2226622193753,57843.15468377068
free,q3,2025-07-10,50837.62526348827,54265.3465859248,3427.7213224365314,52551.48592470653
free,q3,2025-07-11,27264.11971880207,28120.00901385172,855.8892950496512,27692.064366326893
free,q3,2025-07-12,31428.489575940886,31851.96514349385,423.4755675529568,31640.22735971737
free,q3,2025-07-13,54041.84112587365,60802.54303725713,6760.701911383469,57422.19208156539
free,q3,2025-07-14,55075.30031360593,59674.94216030033,4599.641846694397,57375.12123695313
free,q3,2025-07-15,53090.37093915682,59105.16199160599,6014.7910524491745,56097.766465381406
free,q3,2025-07-16,55185.346760138316,58395.39282352149,3210.0460633831776,56790.3697918299
free,q3,2025-07-17,51523.460348237364,54341.34056693455,2817.880218697189,52932.40045758596
free,q3,2025-07-18,28874.33993905579,30549.386740960443,1675.0468019046502,29711.863340008116
free,q3,2025-07-19,31397.326112392664,33715.41615179451,2318.0900394018436,32556.371132093584
free,q3,2025-07-20,52466.252151802386,55878.35953072292,3412.1073789205257,54172.305841262656
free,q3,2025-07-21,57432.99000641533,60813.575839473095,3380.5858330577703,59123.282922944214
free,q3,2025-07-22,55030.2693413198,56000.758535340894,970.489194021086,55515.51393833035
free,q3,2025-07-23,56649.544521564276,63982.335149326296,7332.790627762027,60315.93983544529
free,q3,2025-07-24,54690.9379270948,62840.58935229498,8149.651425200181,58765.76363969488
free,q3,2025-07-25,24987.390639590092,25593.972668301358,606.5820287112628,25290.68165394572
free,q3,2025-07-26,30267.056824723764,31018.72372147026,751.6668967465022,30642.89027309702
free,q3,2025-07-27,54515.24769629327,58736.294641805405,4221.046945512149,56625.771169049345
free,q3,2025-07-28,54195.9678722865,56013.02696799244,1817.0590957059512,55104.497420139465
free,q3,2025-07-29,56003.24877498201,57194.21682320462,1190.968048222618,56598.732799093304
free,q3,2025-07-30,56576.990765076414,57256.70167612624,679.7109110498368,56916.84622060133
free,q3,2025-07-31,50263.701628437695,50777.750209318416,514.048580880722,50520.72591887806
free,q3,2025-08-01,27100.331616057818,28120.576303956295,1020.2446878984739,27610.453960007057
free,q3,2025-08-02,29622.82769139852,31590.876274222614,1968.0485828240908,30606.851982810567
free,q3,2025-08-03,45761.01936657403,47204.11528841565,1443.0959218416197,46482.567327494835
free,q3,2025-08-04,47568.945233157356,49972.26045666744,2403.3152235100824,48770.6028449124
free,q3,2025-08-05,46796.16473535987,48319.1530726448,1522.9883372849363,47557.65890400233
free,q3,2025-08-06,50418.17997133345,56153.56984619719,5735.389874863741,53285.87490876532
free,q3,2025-08-07,46339.689606568456,52056.013331117036,5716.323724548577,49197.85146884274
free,q3,2025-08-08,24143.12420613404,24848.231376543623,705.107170409582,24495.677791338832
free,q3,2025-08-09,25976.348792198987,26123.632424096402,147.28363189741412,26049.990608147695
free,q3,2025-08-10,47804.4774707233,51775.01400989575,3970.5365391724376,49789.74574030952
free,q3,2025-08-11,47958.66222468599,49369.4953317904,1410.8331071044106,48664.07877823821
free,q3,2025-08-12,49138.18910141779,50871.337776422035,1733.148675004239,50004.763438919916
free,q3,2025-08-13,46003.17939703385,46003.17939703385,0.0,46003.17939703385
free,q3,2025-08-14,44699.17231240461,46913.504000125315,2214.331687720708,45806.33815626496
free,q3,2025-08-15,24679.052806012183,26451.372625788164,1772.3198197759802,25565.212715900176
free,q3,2025-08-16,28239.689372636632,30563.03087961619,2323.3415069795597,29401.360126126412
free,q3,2025-08-17,46773.30531106302,48185.54058346927,1412.235272406252,47479.42294726614
free,q3,2025-08-18,46294.738945743964,48244.547785928924,1949.8088401849595,47269.64336583644
free,q3,2025-08-19,46882.36692189773,48303.4890857905,1421.1221638927657,47592.92800384412
free,q3,2025-08-20,50339.80750679842,54111.84210864176,3772.034601843344,52225.824807720084
free,q3,2025-08-21,45039.58780896675,46796.77890523223,1757.1910962654727,45918.18335709949
free,q3,2025-08-22,24549.8886049024,24935.752751526325,385.8641466239229,24742.82067821436
free,q3,2025-08-23,26767.30598134694,26777.178738961145,9.872757614203579,26772.242360154047
free,q3,2025-08-24,47401.29374302378,48855.94952078242,1454.6557777586372,48128.621631903094
free,q3,2025-08-25,55928.71902191406,68724.64849024703,12795.929468332972,62326.683756080536
free,q3,2025-08-26,47105.47559016789,48071.231277060564,965.755686892666,47588.35343361422
